characterId,accountId,name,region,nr,level,exp,characterClass,race,ownGold,ownMushrooms,glory,strength,agility,intelligence,constitution,luck,hp
121adcfa-b3bb-445d-87e0-a7daa80d7321,ce44f4e4-60bd-48be-a7b3-7797601b20cd,QxFireStalker124,am,2,48,41056,demonHunter,elf,4449,369,3844,1294,1011,777,14,131,260441
d6d590ec-e8ba-48ff-83df-1b8a206f28d9,63fe06a8-6e37-4c75-856b-8a6caa359509,DragonWalker1308,eu,2,99,71305,assasin,elf,9324,632,7761,1960,2460,1340,1012,597,298729
b60b80fc-6d3c-4426-8be9-7779569ad62b,17008c5b-0188-4c46-9cbf-20348964e837,QxFlameHeart,fr,1,41,29301,druid,darkElf,3033,410,1100,491,1090,451,828,312,305974
5629d13c-16da-4521-94a4-1642e6a42c0b,8111ca1e-2ae2-4a65-8b31-c42f21ae7014,QxFlameRider,de,1,337,147339,battleMage,dwarf,23077,1267,1103,1543,5326,5705,5996,4414,2685476
d61f1452-3653-4a8b-a7da-debba2e052cb,ca84b6b8-a435-46b0-bd8c-6d4e89febf28,QxFlameSlayer,de,2,139,121445,druid,orc,11867,922,5476,2394,3521,3973,69,3382,918114
dd66fa0b-1e6d-477b-b1d4-95ab2951ceb5,e1518b3e-8411-49d5-a9dd-a3a187fc45e9,QxFlameThief500,fr,2,226,19339,berserker,orc,511,642,7403,5389,5668,273,2399,3855,1799878
eb22cac4-34db-443b-ba78-6ff51a5dfeb6,bc122821-f897-4465-9966-352d0efba941,QxFrostLord,cz,2,489,267252,bard,demon,6705,2481,3400,11054,1440,4380,8075,2141,4804770
de56b4e2-9ad2-4ccc-b69a-ed4f88b67751,44706471-d3b2-4719-8ebf-28984edd3cbc,QxFrostLord765,int,2,84,31191,bard,dwarf,6742,498,7900,346,1716,1039,2323,359,334050
961a0422-abb2-4e75-8311-9adb241f9063,44706471-d3b2-4719-8ebf-28984edd3cbc,QxFrostMage,pl,2,150,53948,assasin,darkElf,2177,248,14343,3106,3679,4112,89,2512,690685
23915951-c52a-4ce6-ba47-af8211e1623d,d963c519-c2fb-407d-9517-0a16a13514d1,QxFrostSlicer880,eu,1,18,8855,warrior,human,6,64,12,39,464,42,50,77,73615
58f508d0-48a5-4da7-97fe-1ec555045ca3,6f889e19-1064-44ed-87d2-b398bc59e5b1,QxGhostFang442,int,2,159,99399,mage,demon,6181,1474,7788,2227,1041,4255,2903,889,720376
75036c9f-9100-462b-9ee1-901f4c49b785,f51871e0-3e1f-42bc-bcf7-8fe11f1e816c,QxGhostHeart,cz,2,48,47307,demonHunter,elf,3858,252,3876,662,502,911,914,431,136690
7b6ce4b1-a6ff-4cba-8f76-4df86eed4b47,c492f600-6f0e-4377-bc12-393fb0460172,BladeMaster7051,cz,1,245,164534,scout,demon,2684,2264,3987,3601,3204,208,6625,840,716377
b858ec56-3ba8-40eb-8d81-5c6efff165f8,d0f78911-61d6-48b6-a028-a54e8006b2c5,QxGhostKnight,cz,1,301,153637,berserker,dwarf,25917,838,3413,6925,672,8029,1704,4785,2791027
2d218209-f0c7-4c92-8a59-16d99d68c879,fb309d0c-f5ab-47ba-96d5-0a49a8d275b4,QxGhostMage,int,1,389,207422,scout,dwarf,29369,2,20503,3900,7915,6298,113,6808,2404347
f39115f8-544b-4445-a47d-295bf0469e78,23acdea5-8bb3-409f-abb3-5d9af775219b,QxGhostMage34,int,2,77,17445,berserker,goblin,6224,559,2410,1380,2256,423,1772,396,698341
4005b178-75a3-40ec-9406-af754dde4ab3,e2b0b15c-e70a-4339-8097-5bfe39fd8708,QxGhostReaper,cz,1,62,2764,battleMage,goblin,4301,335,2008,1172,1681,1725,1005,782,81514
d3a0c006-f69b-467d-be40-ac20fee7554b,c223cf57-90c3-4d03-b0fe-98430beda2ed,QxGhostSlicer,am,1,236,12759,druid,human,22623,79,22993,454,463,6991,6392,5818,1418355
1a064fc3-5438-450c-8bf5-55f68196fecd,425799d3-fd0b-4255-b8e9-4493ab746bc2,QxGhostSlicer401,cz,2,460,365760,mage,demon,40063,1746,22619,5904,13366,549,9925,6872,3204712
12a3b473-992b-43f9-a7ac-53c579b2fc7f,436f1dd5-0ef2-4c75-80b9-afe252f4d215,QxGhostWalker848,eu,1,20,7579,druid,demon,1442,151,1229,138,204,20,53,198,68813
595cd60c-e10f-40bc-9855-a1bd18d4e4ed,24fae736-e731-4eda-b089-6312c57ddea1,QxGhostWhisper,cz,1,33,7902,scout,human,1605,287,681,656,720,717,168,583,214899
b1d6ed64-5937-4023-8fcf-3ce48ebe89cc,24fae736-e731-4eda-b089-6312c57ddea1,QxHunterBreaker334,am,1,91,30449,assasin,darkElf,2268,571,5116,2510,2444,1149,56,2244,528122
fb3b183f-29ce-46b8-881d-f32e42b79c0a,ebac1ac7-deef-4faf-afc9-a84bb52bb1c2,QxHunterBreaker925,hu,1,285,183726,scout,demon,22895,59,11586,4992,3536,4095,285,1969,1372022
6c383ecc-9ff8-44ae-94bf-ca8554895bb5,00067b09-1165-4ef9-935f-a3ff5d86f7b3,DragonSeeker7586,pl,1,333,134377,battleMage,elf,6379,812,8168,8423,2223,9152,8753,6648,619935
13e22b89-88eb-41bc-ac6d-0c56a7e60f10,528e65b6-f78f-4e5c-a6e3-9fbd6c0e0e2c,BladeSeeker6542,am,2,325,268713,druid,dwarf,14288,1250,22402,457,608,1495,3245,5268,2679813
f098fcaa-0aeb-47dc-9e7d-bbf4aeb77976,ebac1ac7-deef-4faf-afc9-a84bb52bb1c2,QxHunterMage70,de,2,10,9135,warrior,human,110,33,720,158,159,73,122,36,99065
d12a6797-6c30-4046-a18e-12d8802ed9ae,95297852-4fb3-4e09-b249-a90b6d643eeb,QxHunterRider946,cz,2,484,147395,mage,human,40973,1051,43855,3481,6259,5572,4371,9850,2696237
cbbc2b81-54c0-458a-8338-74ef37e1f345,ab3a7556-6cb0-4685-a367-57cee838e843,QxHunterWhisper,eu,1,152,62426,battleMage,human,1498,842,160,1573,3385,4482,4184,620,1325568
90c3c6df-da5c-43e7-87cc-d93170b2bd06,ab6e653e-4f51-49da-9930-63bd1ed5cc33,QxIceBreaker351,int,1,258,60356,bard,goblin,18494,541,8351,525,271,2969,4153,4393,1534139
9ac14b12-0f9a-499c-a4f2-c64dc5538ef5,5e466b5e-8ed3-4666-a151-d2bd31170b02,QxIceFang,pl,1,400,231170,bard,demon,14246,805,33967,10519,1991,11715,11587,11970,2319813
96de4f79-5bbd-4086-a05d-705904e18e6c,ab559069-ffe9-480d-a7f2-f15dddbb3f82,QxIceSlicer,hu,2,397,69486,bard,demon,22618,951,12203,3212,9940,5319,1026,8902,2700673
82befbb9-1cea-4c3e-8a80-22ca11992e51,25ad7069-3241-48b2-80b4-266b601f06ed,QxIceThief43,am,1,36,28268,scout,darkElf,2580,93,657,991,936,820,683,751,281290
1600f9bc-33fb-4eb4-94ec-270f7283a149,987bc5ee-b2ad-4ad3-a4be-41ba273d0a87,QxIceWalker273,am,1,361,161043,bard,gnome,29683,808,7624,10148,9528,6047,7203,2597,3127435
9983d1d7-9f1c-40e7-9ab3-816b3c7243ac,7d76b213-2e41-464c-9176-1dce43bb8e44,QxLightQueen179,am,2,473,314523,scout,orc,20646,656,35950,3409,9313,3684,4515,7912,4077577
3cba9a2a-b8b6-4de5-bc81-8d3afc288332,a7eb1574-435a-4c0d-b865-834fcf9f24d0,QxLightSeeker,fr,2,95,92279,battleMage,darkElf,3321,760,4490,992,251,1677,2043,2008,431161
218503ac-41af-41a7-aadc-fc41cbff0afc,bf1d8abc-d438-45f8-932e-551f4cbecf60,KnightWizard9478,cz,1,31,4107,assasin,goblin,1074,241,2612,675,140,160,610,439,235330
a6075fe5-942b-49c4-b9a3-acfb76de1a2f,97bb9c7c-c754-4a8e-b30a-68f1e7ec1d6d,QxLightWalker262,eu,1,31,13627,warrior,demon,1828,9,721,368,416,329,479,860,94621
e29c9e75-0602-47fc-82da-0465c581a39a,aa9cefe6-e5e3-4cd9-84b5-79d57975c910,QxLightWarden167,hu,1,128,7701,scout,human,1122,729,10076,929,689,1955,2731,1813,811524
3a528713-a7dc-442c-b7be-b4c2c1b11238,aa9cefe6-e5e3-4cd9-84b5-79d57975c910,QxLightWarden445,pl,2,477,439905,mage,goblin,14325,1514,187,10838,5212,12189,10553,7991,3251557
99e224e6-80c2-4f57-b925-749875f7f5ed,575d1da8-2638-4c3c-b727-447eb04b8c23,QxLightWhisper,cz,1,77,23986,berserker,dwarf,3272,477,7458,1789,1216,1242,2188,1286,91157
b7117896-adc4-4303-9638-4fd417472789,21e7ea19-413c-4f5b-bf96-35f882a37306,QxMoonBreaker,cz,2,228,108943,demonHunter,orc,20608,1150,12209,6629,6804,6141,2821,5045,572510
020f416b-f751-42b6-b42c-3794b08bace5,21e7ea19-413c-4f5b-bf96-35f882a37306,QxMoonHeart,hu,2,408,397953,druid,orc,20632,3400,7577,261,10085,3158,11062,6245,3968328
8341c462-8120-411a-b966-041448c89582,3f0d3ced-9af3-4986-924b-2e1de8734f4b,QxMoonLord133,fr,2,397,224747,scout,goblin,36348,2144,36213,10205,1233,1992,3259,4712,2056823
9dc85b13-e913-45fe-95a1-bbf4a542970c,413e66bd-9f97-4e79-bc47-1b2523e89faf,QxMoonWalker,pl,1,391,200289,bard,human,24975,3387,17818,9770,10826,1931,5955,6346,3892339
fa69f162-d561-466c-bc15-b2f30cb92d54,e1f3b93c-26dc-4928-a6be-ad3061c5c4c1,QxNightBreaker738,cz,2,42,40730,berserker,human,2956,112,400,121,819,99,669,285,252795
ae9e63e4-b636-48b2-af0c-d60449ff485c,5299a532-8ca5-459e-afe1-564cb742f530,QxNightQueen,cz,1,88,73824,berserker,dwarf,6274,372,2536,2204,230,2268,1811,1290,577677
eb51d4de-db8d-4e5f-9a73-fa10098995c3,7c948ee6-d45f-44bc-a7d7-52d19b24ceb1,BladeSlayer2630,cz,2,219,60163,druid,demon,6897,2103,1399,4381,1177,631,6246,3275,1567336
83e7fed8-c61b-43a6-bdbc-c1ddf1917d47,4e549a59-fe2f-4d2f-a62b-4586a4e24232,QxNightSeeker414,de,1,486,310812,assasin,elf,26378,2289,1771,11205,9902,7222,1048,13018,2984947
c4e395f9-8c9b-455e-a976-3893cd288db4,76fa069a-1b91-441a-8391-5981b5432a31,QxNightStalker,de,2,404,335572,berserker,elf,12008,1262,344,2772,7487,10062,9135,9456,3952852
be898b42-14f9-4451-b45f-8d47338ada3f,c6e62fa2-aab4-4bb8-a397-511940294060,QxNightWarden,fr,2,202,104539,berserker,human,18183,792,10005,4254,5037,4281,5908,4455,937039
d652c195-4efd-4d6a-ac02-7c0f3763638a,899b2f04-466f-4749-a987-00a2110b08a5,QxNightWarden614,hu,2,163,95843,scout,human,11862,1505,9211,3413,1513,1066,169,4611,406841
b93eb4db-857e-427e-bec9-c561f07ef008,5ff7c0d9-f35b-4bc9-a437-5232c21b0c36,QxNightWhisper571,cz,2,367,194180,druid,dwarf,12537,2434,33174,9862,349,2195,9768,10000,2500698
114a90a3-4a6e-4d1f-8e5f-cbc6eca46b15,83428498-a883-44c6-87c3-df6cf65c8f88,QxRogueHeart,hu,1,87,71260,berserker,darkElf,3614,224,5736,2461,2020,695,1494,1890,300579
951cdfd6-c3d9-4fdf-be2a-94c0fddd32c6,c8b01bf5-ecea-4974-ade0-fbe56b65b8c2,QxRogueMaster,hu,1,371,100635,demonHunter,demon,23381,718,20638,9242,10751,5659,8205,3152,1320900
5129261e-7871-4d29-abc0-6821cc6d7144,c858d10c-1068-4b56-ad0f-a5af4f95832c,QxRogueSeeker,cz,2,130,64283,scout,darkElf,532,339,5966,1768,1712,2511,3806,4,366893
5a323b35-3777-4a99-8775-6171304a4f1d,5ca1f210-7828-41e0-9a18-ff4926e73ae0,QxRogueSlicer,pl,1,17,13976,druid,orc,395,21,1245,212,436,66,102,8,44931
20380586-12b0-4911-a510-c1761c725c89,0985fada-5ef9-4d5f-899b-8ca0bcd8577f,QxRogueThief166,fr,2,147,21232,mage,human,13593,306,14249,3543,3087,168,682,107,514420
1990d19c-cc07-4b35-8fb3-c1b27fb6f7df,7c948ee6-d45f-44bc-a7d7-52d19b24ceb1,DarkWizard9165,cz,2,69,58231,scout,dwarf,6218,307,5723,1508,990,1289,1747,1550,100472
8f7e01d3-e10f-48a3-9792-239b12a7cf39,4b048a57-dd76-45a6-a00a-255922dc47e7,QxShadowHeart,am,2,408,115605,assasin,human,17749,3339,11668,12033,5947,10341,999,7417,2045449
696b6579-b671-400c-ad28-efa891be969b,b18edf3d-4c61-43c6-b802-ab7cbd525bb4,QxShadowKnight,de,2,35,33002,druid,gnome,3238,176,2511,685,110,733,514,255,276918
6e2c3019-6509-4f56-a0bc-4be843e609d5,6ba4b9b6-fe2c-422c-85af-be3bd7140787,QxShadowMage,cz,1,319,254584,bard,dwarf,17634,2928,1432,9150,2227,1551,1975,3460,1056146
96852254-8b85-4f9d-8f14-3f83a2cd0391,8d21047c-d54c-46c1-9d20-85b11d7e5109,QxShadowReaper,hu,1,86,16354,warrior,orc,1382,143,2307,549,1891,1529,1698,734,157414
0341287a-978f-42a9-b5d4-0bcd2d5a8e60,8d21047c-d54c-46c1-9d20-85b11d7e5109,QxShadowSeeker,eu,1,484,296947,berserker,orc,17266,2359,26659,10379,7166,8057,14283,10086,2334767
84a3f1be-efca-4e90-bd85-cc0e56df5914,ccc9b8fd-47a5-4c54-8aba-7541598115ca,QxShadowSlayer827,hu,2,440,180836,mage,gnome,39503,3354,8299,6300,4869,11139,8056,80,1725073
5c5b8400-2e93-4067-8afd-f3dd87f5f82d,2cf6efbe-4917-4104-a45d-d1c076730c84,QxShadowSlicer503,eu,2,25,20953,druid,darkElf,535,106,1144,460,372,250,277,314,236719
fd31fde5-63ba-4461-a9a0-82431d68f918,2cf6efbe-4917-4104-a45d-d1c076730c84,QxShadowStalker573,int,1,495,357421,berserker,elf,44426,3304,21554,13722,6649,436,5030,9694,1598953
a5c8cbd3-0ee3-45c0-b7a1-4eefac9140fe,2cf6efbe-4917-4104-a45d-d1c076730c84,QxSoulFang,int,2,141,35700,demonHunter,orc,2081,623,3455,28,188,2692,3636,2209,750868
0e8c2391-7e4a-423e-b291-de1362739031,2cf6efbe-4917-4104-a45d-d1c076730c84,QxSoulRider,cz,1,345,289441,druid,goblin,13192,1765,12336,4055,4798,4919,5875,9251,1288677
7a5ba943-1e14-449e-813b-b6ff4928c88d,0690d1a4-a846-4f46-8eb9-f640da8616a3,KnightKing7927,cz,1,188,143635,demonHunter,human,15978,1795,6099,3808,4807,1277,1565,694,1043965
8b5a4c23-dca5-4299-8437-103248b0e601,51e6b9db-1cb4-4c99-906b-9071b7cecf4f,QxStormBreaker,cz,2,308,60290,scout,human,5242,1099,21884,3406,7165,7095,7606,7395,1042389
0f62f312-5f55-443e-91de-17b3576f3b77,ceffb151-b622-4b7e-a1bb-cfbba732d744,QxStormFang,int,1,149,145171,mage,darkElf,11042,1442,7546,1226,4451,4087,4061,3562,1314222
289ec1ed-c5fd-4d49-a00e-1c3d8d2cfc07,4abcbab4-e2c6-48a0-926f-b44d1bf61831,QxStormMage,cz,1,156,87826,scout,human,10585,803,6791,3893,3834,4556,4535,4668,1082266
b0258b9a-5cee-4e5d-a8d1-40e9223a29fd,4abcbab4-e2c6-48a0-926f-b44d1bf61831,QxStormQueen,pl,1,23,9170,druid,goblin,2112,83,1193,318,551,660,256,633,45969
ef13561b-e5da-4c81-88ef-c051de6d6cf6,c3b77879-4018-4c4b-83ce-309ff047d7f6,QxStormSeeker54,cz,1,193,184536,berserker,human,16610,1535,12667,1428,4953,2182,832,4485,1061208
b8f90026-92f0-4863-9bd0-398bb0fa27c1,c3b77879-4018-4c4b-83ce-309ff047d7f6,QxStormSlayer,eu,2,124,69297,bard,orc,7110,1057,9131,2453,1211,979,599,3481,489381
de1aab8b-bfc2-448f-8a5b-d6a7e6f4a2be,c3b77879-4018-4c4b-83ce-309ff047d7f6,QxStormStalker,cz,2,252,180284,demonHunter,goblin,17329,2463,17554,3501,4255,2567,148,5169,1110842
363021dd-2c06-4b70-a772-6d05af547352,a778ad33-b9b9-4a66-b1dd-1bbc078d8951,QxStormWhisper,de,1,72,34308,druid,human,3045,629,5933,2014,1247,1401,137,2073,219235
831a4d19-c200-407c-8836-4ada57eb590c,a778ad33-b9b9-4a66-b1dd-1bbc078d8951,QxVenomBeast516,eu,2,195,121705,mage,demon,14615,1688,12226,635,4413,2956,4549,4155,642375
ecf5ca23-760b-4a81-b6cc-f431e24ae79e,2c6c0945-88ca-43d9-b574-9fa07485df45,QxVenomMage956,am,1,361,243189,demonHunter,gnome,5527,2262,19874,7429,1818,5264,5919,10706,956615
1bc6e749-403d-4381-9c98-87cb003fbc2f,0690d1a4-a846-4f46-8eb9-f640da8616a3,KnightRider295,eu,2,128,15011,druid,elf,5812,841,570,2717,740,1248,319,263,670094
bf69e1fb-b9f5-486a-9d90-dd4c4b13900c,5de0ecb7-d9dc-49e1-8d80-ae20e81d0290,QxVenomReaper,pl,2,205,107984,demonHunter,orc,18509,1177,751,3920,2188,4007,2397,2473,1339620
0d10799c-8c46-484a-a268-db3bcd35b413,e89dea91-d9d7-4913-ae90-20e61ebee799,QxVenomSeeker419,cz,2,439,267842,druid,human,717,2245,40402,5123,11769,3142,7551,5896,3553602
57649b3f-7070-48af-848f-366a417f02a1,9f82ebfd-dd49-4134-b7f1-94f5fceeb87a,QxVenomSlicer712,cz,1,338,336190,druid,dwarf,18549,101,22088,6169,2760,8455,8904,4738,3328755
1ba70ed1-8bfa-4655-9346-c48964cc7f4e,9bc2c76b-27ff-41de-a7a2-038d1f149116,QxWolfKnight,cz,2,73,15614,battleMage,human,2254,92,4273,531,1441,1106,1631,1897,193265
e73ac65b-6d49-4f6e-be37-2597ff0a1204,ef2465a7-4539-4567-8dcf-ce24b09d0717,QxWolfSeeker84,cz,1,40,7104,warrior,goblin,2660,302,1082,762,599,806,239,189,384931
1061b23f-fd3a-4077-8583-ca06f6686a50,7e3bdbf9-801e-47c8-9684-207a15021ac0,QxWolfSlayer594,pl,1,21,18090,druid,orc,1991,108,1443,456,529,313,487,367,77673
029a7c0d-73dd-45e8-a934-c42a2bf23380,7e3bdbf9-801e-47c8-9684-207a15021ac0,QxWolfWhisper,fr,2,421,212619,assasin,darkElf,32396,1897,7066,10839,3396,2551,10281,960,2117026
9382de4d-ecad-46ab-9528-8963e5966de6,62dbef3a-87cc-424e-948a-b3508b6e56cd,RogueBeast,pl,2,349,306244,battleMage,demon,7445,2172,1389,904,4058,2277,7549,420,2798508
a10b238c-fcc1-40c4-a238-95930de2b6aa,1a98cf9f-55af-4ca4-b520-c6f98573000b,RogueBeast772,am,2,384,335281,assasin,orc,6126,3589,7050,10450,5443,5346,1681,6133,2390689
1b866a3d-6187-4463-93a9-0f44be9e8fa9,90da6379-f9f4-4837-b899-7647549f9b6e,RogueBeast877,hu,1,294,25836,berserker,goblin,22646,2863,16698,727,1869,2774,7943,6606,541600
02e650fa-eeb8-4032-81f5-888e88571727,364d38af-42c0-497f-8949-4c8f55524388,BladeRider4963,am,1,67,46518,warrior,elf,5958,329,6059,1845,1115,173,1740,435,215151
6a765cb6-cada-491b-9d99-c1fe83900f29,b3c36c15-0e41-4a9c-927c-286695cb13b2,RogueBreaker,eu,1,278,92574,warrior,human,15813,447,12193,4238,724,342,359,2841,2634891
2501c648-087b-4c22-aab0-978cc566f222,b3c36c15-0e41-4a9c-927c-286695cb13b2,RogueBreaker310,am,2,216,108494,druid,gnome,1816,951,15997,2176,2601,2498,5472,1233,1891717
7bec2be9-cb28-4f95-98df-58627b0ba6fd,9e40bfd3-d5fa-4607-a0b0-3cf5343d76d4,RogueBreaker427,hu,2,436,257117,bard,dwarf,26931,69,38263,4448,7609,1418,2352,7204,4331457
7cb7b1c4-367a-45d7-8c9d-125e1522843d,b7b20356-13b5-4673-ac8a-439a882c50e5,RogueBreaker690,cz,1,35,8735,druid,orc,2119,162,1266,1010,1022,75,796,1009,234358
5189a8be-8028-4ae3-ac36-f33b1dcd817d,b7b20356-13b5-4673-ac8a-439a882c50e5,RogueFang,fr,2,190,2055,mage,dwarf,14086,691,17545,423,814,3488,3199,4296,704241
6a8195ae-ef15-4ddf-b3b2-ec4f66fcb713,757499c7-d497-42b4-b3bd-bd26a8644228,RogueFang182,de,2,288,191544,scout,orc,19862,2796,17714,2820,8153,4392,5515,2960,579376
76fd62ac-662a-4020-8966-06211a14179c,3da2dca5-0178-4ce0-a544-a70c33cbc7db,RogueFang388,cz,2,132,16997,battleMage,elf,1569,599,9541,3415,2767,3707,2147,2875,698878
55d91928-3cb5-41b0-a8f6-f5a9c5867b38,3da2dca5-0178-4ce0-a544-a70c33cbc7db,RogueFang466,cz,2,295,62514,assasin,dwarf,22243,326,12772,4189,4595,4266,6106,1266,2673143
2a5fa2bf-9c04-4bd2-bce2-591256831e18,e5de55f7-2b51-4f00-afb6-4d39cb58b7cf,RogueFang68,de,1,449,340,assasin,darkElf,12508,2926,29486,9093,12396,11344,3219,10953,3199981
b1026b32-5278-4fc4-9e37-45b82958a314,f747aa5b-43fe-4138-b15f-f95948c00e4b,RogueHeart,eu,1,279,42587,mage,elf,4836,2506,19211,5936,3778,2937,4371,5620,1446521
ea604b9e-e633-4a11-b3a1-1b296d7df22e,364d38af-42c0-497f-8949-4c8f55524388,DragonRider6912,int,1,172,24796,assasin,human,7700,206,5133,1628,1001,3377,3791,166,463572
52c14232-2a60-4ca4-8d62-86384fcb8cc4,c53e59a8-ec80-44d1-b0f3-bf06af83775b,RogueHeart161,hu,1,162,151621,warrior,human,14056,1083,3947,419,976,136,648,2216,487968
127e5cd2-9e52-42ea-a104-a348afc9379c,72211f62-d398-471c-bb3d-03a96ecb111a,RogueHeart265,pl,2,58,27386,demonHunter,gnome,2267,161,3617,217,515,546,1218,523,240331
baa1f60b-1934-4470-aebd-4d7aaf3f7d5f,aa327544-75bd-48c1-afd6-a1403dc42088,RogueHeart551,hu,1,31,24975,mage,dwarf,1519,123,594,362,380,428,26,347,115124
bcf284bc-a081-41a2-8199-8e28d18bde04,6e49bd33-7130-479d-a481-32edaa0071bf,RogueHeart930,am,2,477,100707,battleMage,orc,9976,2808,6121,5470,4418,8374,10151,13208,2897842
545327b6-ff57-4be0-b06f-99c7234e7806,b3adeed3-972c-4757-b59e-9f2f6d93e387,RogueKing,de,2,19,9008,mage,darkElf,1518,101,1312,370,51,463,172,518,27284
88b0099d-1a41-48fe-855c-e01eb4912ef9,f61a2eec-0dd0-4785-8425-946dfff356f7,RogueKing366,eu,1,222,220251,assasin,dwarf,18409,609,4633,1429,285,1233,4927,2811,702442
1f8e5411-47b5-4366-b8b4-fcf019195c61,6b5c98f1-e7ce-4ae8-9cb5-da94c7380aa1,RogueKing679,pl,2,395,161034,druid,goblin,24158,3159,35947,2690,11529,3573,2910,7658,690459
2f107580-6082-4189-886a-7a7e92a42fa8,307ee6c7-24d6-4cb1-9043-5762988a55f6,RogueKing788,fr,1,235,58357,warrior,elf,22693,2227,16145,6209,2054,2229,3441,2233,1393083
3a147fee-2473-4252-b1e6-c95202f94b38,7af9342f-d988-451a-9573-1a0bb37aa212,RogueKnight,pl,1,274,15399,mage,orc,23184,2532,11873,4182,2523,4789,7709,7653,709949
9e8e6c95-faf9-42ee-9a01-380b2fae1a8c,fa279d79-bb5b-4fc1-a6bb-169662bda929,RogueKnight499,pl,2,109,70315,mage,darkElf,4432,329,3151,192,2861,219,526,1846,583237
fd7ce0ec-47b2-4636-8d20-c0b3b421b638,0fcf3543-bb15-4442-a572-7f9ec1b4b1c1,KnightQueen786,de,2,404,168684,demonHunter,elf,34423,2780,10707,11758,1609,7064,8392,1677,416963
c76385ef-dc3a-49f6-bb3e-bcdf7d1b08bf,fa279d79-bb5b-4fc1-a6bb-169662bda929,RogueKnight783,pl,2,463,205317,druid,demon,33681,1769,37374,7056,2746,3802,10367,4395,1194478
c109c728-7577-4dc2-939e-9ac6f78e50f4,792df6ca-fda7-487e-a5be-1a41074f3548,RogueKnight957,hu,2,122,115016,warrior,gnome,5203,1134,1590,1005,481,410,528,253,1107097
273d2226-a69f-4f97-bbb5-98e222703ae6,7978ec83-bfce-4a98-9bfb-c19272cb2761,RogueLord610,hu,1,40,36785,assasin,orc,2105,353,3710,748,173,280,1089,46,190591
a575c815-92a7-41a2-98ec-0d0249ac70cd,74c1041d-72bc-4acc-9b52-84c60fd61497,RogueLord702,cz,1,488,40431,mage,demon,10638,4013,38411,11180,11914,10548,3842,7565,4632105
2aaaaaa1-7128-448e-9542-0e235743549c,74c1041d-72bc-4acc-9b52-84c60fd61497,RogueMage,cz,1,456,354328,scout,gnome,40447,4232,18091,2510,43,8439,12041,4834,2843043
3502a2e4-9ef4-41a9-b1b3-d4246afee7fc,85fd7753-7031-4111-a37b-5180bf7c6450,RogueMage22,eu,2,497,54326,berserker,dwarf,1377,650,29953,14769,11866,2676,3105,10728,4877872
6f030ad1-2446-4d89-a299-814d7a2f96bb,85fd7753-7031-4111-a37b-5180bf7c6450,RogueMage35,fr,1,328,51538,assasin,orc,4731,2992,17244,2305,9661,2089,747,22,2499501
efc2e2d2-8e30-4a9e-90dc-34219e406cae,bea10bff-bd9d-40d0-97e2-c0c9074d926a,RogueMage49,fr,2,450,109504,demonHunter,orc,17194,1795,39703,2675,12563,7187,317,11054,1561594
86f5fdd1-6de3-4eb7-b5a0-9860a6346350,f746977d-5a7c-43cc-9062-a67c97064f24,RogueMage683,cz,1,272,79277,bard,dwarf,23908,901,6582,1461,6888,6638,5078,1102,1296886
f18f47a4-3043-4f32-a49c-573941332e23,36ed7d14-23ca-4152-9ba5-5f5ba51a1372,RogueMage937,pl,1,173,131052,mage,goblin,11098,213,14168,533,4236,3975,1006,1607,348872
0063ae76-6db3-49b4-a5f3-9e3fc475038a,5e0b5eae-36dd-4b45-b696-cd0402c966a1,ShadowHunter9690,cz,1,76,68219,bard,elf,1272,305,7372,2187,1632,1366,1686,1124,226168
e56ffa3d-290f-4135-a4ce-fc7f10090453,a8f4cc3c-b01f-42d8-9194-c387f0c4df3e,RogueMage985,am,2,432,56616,battleMage,darkElf,16352,609,24900,8847,3299,11517,6317,9559,2015497
b44f0bcc-e743-438f-b1a5-2498adaff8f3,a41811d2-1a42-4c85-9649-989fe58c7fe9,RogueMaster,fr,2,135,65410,demonHunter,goblin,9891,209,5731,3981,1145,430,3415,2040,281489
a94144b8-a6cd-49c5-9c7c-f5a08ae9e2e5,ce8c89ae-a270-426d-bde7-325190dff96c,RogueMaster133,cz,2,223,144365,demonHunter,human,11056,2124,10682,2559,5228,1722,3139,3335,1669918
966a3a36-164c-4095-ae18-6dd1b7582b72,a8c5a8d6-533c-4a17-a5e9-0ac16a3bc05b,RogueMaster448,int,1,274,134831,berserker,gnome,14027,1082,9830,6751,2487,6863,5384,871,2708727
2325822e-032d-4685-927c-0f67753bca1d,a8c5a8d6-533c-4a17-a5e9-0ac16a3bc05b,RogueMaster553,cz,1,213,48832,demonHunter,demon,1400,1205,9617,5693,6269,1834,5011,6174,1322868
a7aa8739-4688-4d23-899c-95c6e9071d6d,e0e79fa8-5c02-427f-b4dd-a39c6e90a440,RogueQueen,pl,2,472,149516,assasin,demon,28129,1864,28826,4251,1084,11423,1338,11994,3321326
6e6d5dc1-0745-4de8-b298-fb04312245ad,3d4372dc-427b-4ce0-8672-79942ed2eaeb,RogueQueen54,hu,2,342,201192,mage,dwarf,33943,3372,9992,5222,899,3794,282,3116,2624817
1adb159c-db70-4c87-b965-87daabf9ece0,13c6385d-89c8-48ee-9877-8abc73efb8db,RogueQueen964,pl,1,62,12978,berserker,gnome,2444,506,4903,1634,1234,1569,1754,161,255437
